transaction_id,user_id,merchant,amount,date
26385,74,Netflix,43.68,2024-11-18
26386,165,Apple,140.01,2024-08-30
26387,472,Costco,145.56,2024-03-23
26388,170,Costco,194.97,2024-08-19
26389,360,Costco,157.47,2024-01-22
26390,378,Target,92.35,2024-10-15
26391,396,Google,164.75,2024-12-05
26392,92,Netflix,65.66,2024-06-16
26393,129,Target,63.93,2024-02-26
26394,92,Starbucks,89.68,2024-11-21
26395,252,BestBuy,152.48,2024-11-08
26396,146,eBay,116.91,2024-09-21
26397,263,Costco,83.22,2024-09-05
26398,301,Microsoft,133.28,2024-06-12
26399,157,Netflix,131.12,2024-01-02
26400,188,Google,73.26,2024-10-22
26401,362,Amazon,55.04,2024-08-28
26402,69,Apple,68.03,2024-01-21
26403,320,Walmart,127.85,2024-10-02
26404,91,Walmart,120.12,2024-12-21
26405,224,Google,57.74,2024-04-28
26406,428,Apple,40.54,2024-05-20
26407,484,Uber,212.28,2024-07-11
26408,212,Uber,32.16,2024-06-04
26409,221,Amazon,46.88,2024-12-26
26410,98,Target,47.26,2024-04-23
26411,42,Apple,128.58,2024-11-13
26412,202,Walmart,146.98,2024-02-18
26413,106,Netflix,73.79,2024-03-06
26414,77,Target,31.62,2024-11-08
26415,191,Walmart,65.73,2024-06-08
26416,423,Netflix,68.36,2024-04-05
26417,24,Target,180.48,2024-10-26
26418,132,Amazon,84.15,2024-10-19
26419,241,Target,78.23,2024-11-07
26420,3,Google,57.72,2024-04-02
26421,462,BestBuy,200.62,2024-09-10
26422,385,Apple,96.81,2024-07-01
26423,18,Apple,33.66,2024-07-17
26424,66,Microsoft,114.46,2024-11-03
26425,454,Starbucks,258.9,2024-10-13
26426,278,BestBuy,175.03,2024-02-10
26427,158,Walmart,85.08,2024-06-15
26428,56,Costco,99.28,2024-07-18
26429,95,eBay,69.76,2024-07-13
26430,419,Microsoft,205.78,2024-09-07
26431,469,Microsoft,90.04,2024-08-28
26432,26,Uber,161.91,2024-10-26
26433,208,Costco,62.41,2024-06-15
26434,330,Google,93.76,2024-12-10
26435,346,Google,54.32,2024-10-22
26436,66,Apple,36.56,2024-12-30
26437,394,Starbucks,117.87,2024-02-28
26438,396,Uber,67.12,2024-05-03
26439,18,Google,229.71,2024-04-23
26440,200,Microsoft,90.46,2024-07-11
26441,70,BestBuy,189.24,2024-01-23
26442,363,Walmart,42.12,2024-08-04
26443,305,BestBuy,82.84,2024-01-28
26444,365,Apple,68.5,2024-04-04
26445,50,Target,22.92,2024-11-12
26446,61,Walmart,219.07,2024-01-08
26447,107,Netflix,67.84,2024-02-19
26448,101,Walmart,64.88,2024-08-16
26449,404,Uber,94.46,2024-12-31
26450,424,eBay,160.97,2024-12-09
26451,489,Target,73.89,2024-06-18
26452,360,Uber,245.35,2024-06-30
26453,76,BestBuy,109.08,2024-07-12
26454,498,eBay,104.13,2024-07-04
26455,224,Microsoft,157.04,2024-08-23
26456,235,Google,78.21,2024-01-25
26457,171,Starbucks,56.73,2024-11-17
26458,193,Google,70.16,2024-02-05
26459,52,eBay,159.59,2024-09-06
26460,101,Microsoft,214.05,2024-04-08
26461,232,Walmart,89.51,2024-06-18
26462,265,Costco,43.73,2024-07-30
26463,197,Walmart,81.24,2024-08-24
26464,328,BestBuy,75.46,2024-06-22
26465,349,eBay,80.17,2024-02-11
26466,354,Uber,152.37,2024-12-25
26467,342,eBay,165.18,2024-05-23
26468,449,Apple,38.6,2024-02-07
26469,343,Costco,38.19,2024-11-30
26470,47,BestBuy,248.2,2024-09-23
26471,62,Google,67.97,2024-01-07
26472,345,BestBuy,87.23,2024-01-30
26473,210,BestBuy,114.74,2024-12-27
26474,35,Uber,100.41,2024-08-22
26475,365,Target,91.79,2024-09-22
26476,36,eBay,214.4,2024-11-15
26477,285,Uber,175.54,2024-11-17
26478,165,Uber,82.98,2024-08-09
26479,96,Netflix,31.37,2024-09-16
26480,333,Starbucks,55.88,2024-02-28
26481,97,Amazon,103.88,2024-04-12
26482,201,Target,67.11,2024-10-01
26483,243,Costco,87.97,2024-03-08
26484,117,Costco,73.23,2024-03-16
26485,278,Costco,108.99,2024-10-13
26486,118,Google,119.87,2024-09-03
26487,279,BestBuy,80.18,2024-12-24
26488,75,Netflix,43.53,2024-06-02
26489,143,Costco,72.27,2024-01-14
26490,178,Microsoft,88.23,2024-03-19
26491,459,Target,77.78,2024-06-08
26492,124,eBay,354.12,2024-09-27
26493,10,Walmart,110.98,2024-05-01
26494,36,Microsoft,71.47,2024-09-07
26495,475,Apple,222.53,2024-10-10
26496,477,Target,50.96,2024-07-29
26497,344,Starbucks,75.98,2024-03-01
26498,65,Google,247.49,2024-01-14
26499,413,eBay,81.77,2024-09-02
26500,339,Uber,49.56,2024-11-23
26501,370,eBay,148.86,2024-07-04
26502,88,Microsoft,23.11,2024-09-09
26503,330,eBay,195.64,2024-12-30
26504,343,Netflix,39.98,2024-05-12
26505,190,Amazon,144.11,2024-02-27
26506,59,Starbucks,42.4,2024-04-05
26507,418,Microsoft,100.37,2024-11-15
26508,470,Starbucks,227.53,2024-03-17
26509,55,Walmart,43.74,2024-05-28
26510,424,Netflix,79.98,2024-11-23
26511,210,Target,225.58,2024-08-23
26512,53,Google,50.56,2024-02-19
26513,268,Costco,127.23,2024-09-20
26514,160,Costco,129.85,2024-03-16
26515,166,Costco,157.57,2024-05-07
26516,170,BestBuy,55.09,2024-10-25
26517,46,Costco,150.53,2024-03-12
26518,93,Google,92.26,2024-08-27
26519,248,eBay,47.72,2024-08-03
26520,193,Amazon,33.45,2024-09-18
26521,490,Microsoft,142.77,2024-10-07
26522,480,Amazon,46.91,2024-09-13
26523,58,Google,94.66,2024-05-22
26524,243,BestBuy,67.2,2024-04-23
26525,483,Microsoft,61.53,2024-05-28
26526,299,eBay,47.05,2024-10-07
26527,177,Costco,172.95,2024-03-28
26528,249,Walmart,76.38,2024-07-26
26529,417,Uber,61.39,2024-09-28
26530,270,Amazon,85.78,2024-11-06
26531,6,Google,131.47,2024-06-26
26532,35,Google,85.03,2024-04-29
26533,247,Microsoft,85.65,2024-09-09
26534,365,Google,72.42,2024-01-14
26535,233,Netflix,105.99,2024-09-04
26536,163,Costco,110.83,2024-02-09
26537,150,Google,113.56,2024-07-28
26538,380,Uber,43.82,2024-02-25
26539,221,Google,59.23,2024-01-17
26540,470,Target,65.53,2024-09-27
26541,251,Costco,100.36,2024-03-23
26542,260,Amazon,41.95,2024-04-25
26543,224,BestBuy,56.1,2024-02-27
26544,60,Costco,89.49,2024-03-27
26545,145,Target,69.2,2024-08-11
26546,357,eBay,61.33,2024-04-23
26547,415,Microsoft,58.76,2024-12-05
26548,394,Apple,22.8,2024-06-01
26549,368,Netflix,48.58,2024-05-20
26550,403,Walmart,99.95,2024-10-15
26551,63,Target,301.68,2024-10-08
26552,390,Walmart,84.77,2024-06-26
26553,333,Apple,293.73,2024-09-27
26554,141,Apple,65.72,2024-12-27
26555,170,Amazon,38.41,2024-12-30
26556,149,Amazon,68.66,2024-03-29
26557,147,Google,104.44,2024-07-12
26558,224,Amazon,86.07,2024-01-27
26559,429,Uber,146.88,2024-04-16
26560,355,eBay,253.11,2024-03-02
26561,53,Apple,242.41,2024-04-20
26562,90,Uber,42.62,2024-12-09
26563,476,eBay,40.56,2024-06-15
26564,186,Walmart,207.69,2024-10-23
26565,54,eBay,114.4,2024-08-30
26566,238,eBay,232.25,2024-11-04
26567,70,Google,150.24,2024-06-03
26568,33,Costco,45.12,2024-02-25
26569,160,BestBuy,201.9,2024-09-05
26570,475,Uber,75.46,2024-07-01
26571,270,Google,146.42,2024-11-16
26572,290,Apple,335.79,2024-08-31
26573,145,Amazon,108.78,2024-07-29
26574,136,Walmart,65.83,2024-01-03
26575,347,Target,116.11,2024-10-26
26576,78,Uber,147.73,2024-06-11
26577,219,Uber,81.22,2024-08-26
26578,343,Starbucks,38.46,2024-08-07
26579,108,Costco,78.03,2024-04-08
26580,358,Apple,402.61,2024-10-28
26581,475,Target,84.47,2024-04-03
26582,226,Apple,106.61,2024-01-30
26583,158,Apple,130.78,2024-10-22
26584,92,Netflix,72.33,2024-11-29
26585,210,Starbucks,228.84,2024-02-04
26586,400,Target,177.41,2024-08-24
26587,65,BestBuy,199.27,2024-06-22
26588,295,Walmart,150.34,2024-07-12
26589,332,Walmart,99.63,2024-06-02
26590,210,eBay,75.12,2024-09-21
26591,162,Walmart,137.3,2024-09-03
26592,413,Uber,113.52,2024-12-28
26593,444,Amazon,171.05,2024-06-30
26594,402,BestBuy,43.23,2024-08-20
26595,487,Microsoft,128.79,2024-04-24
26596,30,Walmart,181.46,2024-06-26
26597,232,BestBuy,118.35,2024-07-19
26598,389,Apple,100.04,2024-08-26
26599,171,Microsoft,92.72,2024-07-09
26600,480,Walmart,40.97,2024-12-27
26601,454,Netflix,97.53,2024-12-01
26602,35,Starbucks,33.71,2024-09-01
26603,92,Microsoft,57.14,2024-04-11
26604,454,Walmart,60.99,2024-04-19
26605,379,Microsoft,174.68,2024-10-30
26606,324,BestBuy,42.12,2024-08-14
26607,278,Apple,62.8,2024-01-02
26608,67,Apple,332.99,2024-12-15
26609,224,Google,95.2,2024-04-24
26610,25,eBay,112.19,2024-06-01
26611,38,Netflix,102.19,2024-11-18
26612,42,Costco,321.6,2024-11-21
26613,115,Microsoft,79.89,2024-04-13
26614,240,BestBuy,153.41,2024-09-29
26615,327,BestBuy,76.68,2024-06-02
26616,300,Walmart,238.5,2024-12-14
26617,431,Netflix,83.87,2024-04-07
26618,131,eBay,52.63,2024-09-30
26619,446,Walmart,160.63,2024-11-07
26620,41,Uber,96.31,2024-08-19
26621,69,Amazon,34.82,2024-05-20
26622,98,Target,12.3,2024-02-14
26623,391,Costco,107.03,2024-11-27
26624,279,Netflix,79.81,2024-06-04
26625,280,Costco,40.0,2024-03-05
26626,63,Costco,23.01,2024-11-23
26627,261,Netflix,63.04,2024-07-09
26628,295,Netflix,154.48,2024-03-06
26629,57,Netflix,82.71,2024-03-31
26630,205,Target,131.5,2024-03-03
26631,371,Starbucks,121.16,2024-02-14
26632,126,eBay,83.73,2024-10-25
26633,393,Costco,97.69,2024-02-26
26634,305,BestBuy,173.76,2024-12-29
26635,451,Walmart,16.83,2024-03-12
26636,387,Microsoft,210.75,2024-05-23
26637,215,Walmart,92.17,2024-04-08
26638,485,eBay,72.64,2024-12-24
26639,281,Amazon,202.21,2024-11-11
26640,49,Starbucks,99.16,2024-08-23
26641,289,Target,77.22,2024-07-10
26642,372,Microsoft,208.69,2024-04-19
26643,309,BestBuy,64.01,2024-02-21
26644,410,Microsoft,31.67,2024-10-27
26645,25,eBay,44.01,2024-01-26
26646,405,Costco,92.94,2024-01-07
26647,352,Walmart,102.49,2024-08-28
26648,306,eBay,346.85,2024-02-13
26649,287,BestBuy,67.79,2024-04-21
26650,445,Uber,75.02,2024-11-24
26651,242,Target,67.48,2024-10-10
26652,165,Microsoft,194.9,2024-06-19
26653,349,Uber,94.99,2024-05-22
26654,327,Amazon,79.34,2024-04-18
26655,35,Walmart,166.81,2024-11-25
26656,441,Netflix,112.05,2024-02-12
26657,237,Walmart,139.3,2024-08-14
26658,242,Apple,65.56,2024-10-17
26659,225,Walmart,208.71,2024-12-04
26660,253,Google,70.3,2024-02-27
26661,174,Apple,74.12,2024-08-07
26662,410,eBay,151.11,2024-09-16
26663,383,BestBuy,92.08,2024-03-17
26664,442,Amazon,48.37,2024-02-04
26665,33,Amazon,128.21,2024-01-11
26666,344,BestBuy,25.7,2024-10-07
26667,482,Amazon,95.7,2024-12-11
26668,451,Netflix,144.97,2024-09-09
26669,387,Apple,45.49,2024-06-24
26670,14,Google,139.0,2024-10-28
26671,120,BestBuy,341.59,2024-11-16
26672,128,Walmart,176.79,2024-09-13
26673,67,Google,160.73,2024-10-27
26674,48,Apple,58.65,2024-05-27
26675,325,Costco,118.27,2024-01-24
26676,381,Uber,217.35,2024-10-17
26677,111,Amazon,93.77,2024-07-02
26678,135,Netflix,91.43,2024-03-28
26679,476,Apple,53.59,2024-07-14
26680,38,Costco,169.13,2024-06-24
26681,346,Target,254.38,2024-07-24
26682,369,Starbucks,80.59,2024-12-22
26683,495,Uber,32.25,2024-05-25
26684,336,Apple,177.15,2024-06-20
26685,430,Amazon,109.51,2024-10-30
26686,191,Netflix,90.77,2024-01-02
26687,58,Walmart,45.35,2024-01-21
26688,334,Microsoft,113.74,2024-05-04
26689,376,Walmart,188.49,2024-12-09
26690,213,BestBuy,90.22,2024-01-06
26691,442,eBay,48.32,2024-11-07
26692,406,Costco,47.57,2024-10-12
26693,177,BestBuy,45.32,2024-10-12
26694,149,Amazon,141.36,2024-08-31
26695,423,Netflix,206.28,2024-08-30
26696,275,Uber,96.68,2024-05-23
26697,244,Netflix,97.99,2024-06-27
26698,331,eBay,103.78,2024-08-06
26699,487,Starbucks,81.06,2024-04-24
26700,41,Target,46.09,2024-08-29
26701,259,Walmart,143.69,2024-03-27
26702,491,Uber,203.24,2024-10-02
26703,164,Google,81.22,2024-08-10
26704,265,eBay,153.95,2024-01-29
26705,109,Uber,52.34,2024-10-26
26706,444,Apple,296.05,2024-03-27
26707,357,Costco,67.38,2024-04-21
26708,255,Starbucks,206.85,2024-05-16
26709,105,Uber,55.97,2024-04-04
26710,254,Netflix,80.38,2024-09-14
26711,250,Starbucks,36.24,2024-05-17
26712,131,Uber,179.78,2024-10-11
26713,252,BestBuy,35.28,2024-05-24
26714,316,eBay,42.24,2024-10-02
26715,195,Uber,145.7,2024-10-31
26716,144,Starbucks,99.75,2024-09-01
26717,187,Microsoft,149.87,2024-04-29
26718,195,Netflix,30.6,2024-04-04
26719,210,eBay,115.81,2024-01-09
26720,427,Uber,45.46,2024-04-20
26721,246,Netflix,29.81,2024-06-10
26722,113,Amazon,47.62,2024-01-14
26723,345,Starbucks,164.71,2024-06-10
26724,57,eBay,64.4,2024-05-27
26725,3,Microsoft,60.16,2024-08-25
26726,204,Costco,257.3,2024-05-27
26727,297,Walmart,71.96,2024-01-27
26728,302,Netflix,148.82,2024-05-22
26729,283,Target,125.57,2024-08-11
26730,334,BestBuy,70.47,2024-04-03
26731,44,eBay,91.44,2024-02-18
26732,268,Walmart,63.55,2024-09-17
26733,458,Costco,111.48,2024-07-19
26734,453,Amazon,87.57,2024-05-12
26735,295,Microsoft,201.38,2024-09-23
26736,344,Walmart,164.53,2024-08-13
26737,371,Microsoft,55.41,2024-10-15
26738,9,Amazon,140.45,2024-08-04
26739,202,Uber,74.43,2024-04-04
26740,377,Walmart,79.59,2024-09-18
26741,8,Google,130.44,2024-09-27
26742,210,Uber,114.79,2024-08-26
26743,152,Target,97.93,2024-03-14
26744,91,Walmart,45.66,2024-10-15
26745,277,Amazon,68.37,2024-11-18
26746,294,Apple,106.36,2024-07-18
26747,433,Costco,44.89,2024-04-15
26748,11,BestBuy,176.66,2024-05-14
26749,284,Starbucks,53.77,2024-06-03
26750,290,Netflix,94.56,2024-06-16
26751,20,Netflix,27.05,2024-06-18
26752,358,Netflix,97.98,2024-01-21
26753,320,Netflix,157.18,2024-07-13
26754,100,Starbucks,46.05,2024-08-06
26755,26,eBay,54.69,2024-09-02
26756,152,eBay,37.98,2024-07-29
26757,1,Microsoft,185.79,2024-03-18
26758,77,Netflix,52.58,2024-11-13
26759,283,Costco,65.0,2024-05-07
26760,345,Uber,153.47,2024-09-12
26761,455,Target,93.25,2024-04-05
26762,230,Apple,36.04,2024-04-25
26763,313,Amazon,132.46,2024-01-15
26764,471,Starbucks,76.77,2024-02-11
26765,428,Apple,64.88,2024-10-08
26766,329,Starbucks,345.32,2024-12-05
26767,427,Starbucks,77.29,2024-07-21
26768,441,Apple,53.48,2024-09-26
26769,223,Starbucks,76.62,2024-04-19
26770,70,Google,122.01,2024-10-05
26771,131,Amazon,105.95,2024-04-16
26772,383,eBay,99.0,2024-06-23
26773,39,BestBuy,75.21,2024-07-30
26774,48,Amazon,56.13,2024-04-28
26775,210,Uber,62.1,2024-12-08
26776,344,Netflix,221.32,2024-06-10
26777,298,eBay,46.51,2024-03-29
26778,266,Walmart,184.61,2024-02-28
26779,350,Walmart,89.04,2024-01-05
26780,492,eBay,73.27,2024-04-14
26781,478,Apple,42.81,2024-10-23
26782,326,Target,229.18,2024-05-14
26783,361,eBay,14.67,2024-01-31
26784,408,Microsoft,58.78,2024-09-07
26785,114,Apple,51.29,2024-08-20
26786,296,Google,158.44,2024-12-01
26787,52,Amazon,197.51,2024-06-03
26788,476,Amazon,57.74,2024-01-22
26789,375,BestBuy,107.88,2024-01-28
26790,218,BestBuy,37.88,2024-12-03
26791,469,Amazon,185.61,2024-04-09
26792,333,Apple,112.45,2024-06-04
26793,377,Costco,204.7,2024-12-08
26794,115,Starbucks,95.63,2024-09-24
26795,62,BestBuy,115.03,2024-09-19
26796,127,Costco,145.39,2024-03-10
26797,492,Amazon,91.1,2024-04-09
26798,394,Apple,80.58,2024-02-23
26799,19,Costco,167.49,2024-06-18
26800,18,Costco,81.42,2024-08-18
26801,252,Target,99.89,2024-06-01
26802,235,eBay,67.32,2024-10-25
26803,235,Amazon,78.99,2024-04-08
26804,231,Walmart,85.6,2024-09-02
26805,357,Costco,86.39,2024-08-20
26806,234,eBay,123.17,2024-03-30
26807,378,eBay,206.82,2024-03-26
26808,206,Amazon,124.5,2024-06-27
26809,243,Amazon,238.86,2024-12-21
26810,198,Target,210.74,2024-01-09
26811,441,Starbucks,116.58,2024-02-11
26812,427,Target,83.52,2024-11-09
26813,33,Walmart,181.86,2024-08-17
26814,94,Starbucks,60.87,2024-03-16
26815,149,Target,58.66,2024-10-03
26816,332,BestBuy,132.41,2024-09-20
26817,403,Netflix,124.27,2024-05-08
26818,456,Costco,280.7,2024-01-08
26819,19,Netflix,40.77,2024-11-21
26820,440,Target,118.04,2024-03-24
26821,327,Netflix,44.49,2024-01-23
26822,227,Netflix,35.7,2024-08-28
26823,98,BestBuy,114.42,2024-10-12
26824,312,Google,71.26,2024-02-18
26825,445,Uber,137.97,2024-05-22
26826,205,Apple,85.59,2024-12-01
26827,126,Microsoft,56.21,2024-11-02
26828,411,Walmart,84.06,2024-05-18
26829,209,Target,92.02,2024-06-07
26830,369,Walmart,114.78,2024-02-13
26831,301,BestBuy,126.42,2024-12-13
26832,273,eBay,375.79,2024-03-05
26833,111,Apple,150.68,2024-07-10
26834,252,Microsoft,78.11,2024-02-09
26835,441,BestBuy,120.77,2024-07-18
26836,170,Target,25.57,2024-03-05
26837,24,Apple,44.5,2024-08-21
26838,222,Target,146.48,2024-03-05
26839,312,eBay,126.87,2024-05-28
26840,264,Microsoft,51.68,2024-07-22
26841,119,eBay,63.46,2024-09-13
26842,118,Costco,132.41,2024-12-09
26843,417,Microsoft,137.43,2024-05-31
26844,286,BestBuy,497.99,2024-10-14
26845,360,BestBuy,104.55,2024-10-05
26846,157,Microsoft,72.27,2024-08-14
26847,252,Uber,203.7,2024-05-16
26848,68,Google,71.88,2024-01-30
26849,338,Amazon,66.29,2024-05-04
26850,316,Netflix,85.18,2024-10-09
26851,237,Starbucks,119.61,2024-03-21
26852,190,Target,50.62,2024-12-27
26853,178,Uber,67.17,2024-03-29
26854,267,BestBuy,137.8,2024-04-22
26855,204,Uber,56.33,2024-10-02
26856,438,Walmart,59.26,2024-01-19
26857,79,Starbucks,120.7,2024-05-27
26858,372,Uber,61.67,2024-09-09
26859,428,eBay,88.51,2024-03-09
26860,276,Costco,146.68,2024-10-08
26861,116,Uber,81.95,2024-09-09
26862,135,Uber,139.12,2024-08-19
26863,465,Costco,169.38,2024-10-08
26864,91,Uber,120.71,2024-07-19
26865,1,Starbucks,105.56,2024-05-30
26866,71,eBay,79.8,2024-11-28
26867,43,Netflix,148.66,2024-08-05
26868,205,Apple,59.49,2024-11-27
26869,415,Amazon,191.72,2024-01-09
26870,307,Costco,263.38,2024-09-27
26871,477,Microsoft,136.39,2024-07-21
26872,131,BestBuy,63.71,2024-09-14
26873,370,Microsoft,108.19,2024-02-03
26874,489,Costco,20.5,2024-01-24
26875,243,BestBuy,74.84,2024-05-10
26876,23,Uber,74.21,2024-11-14
26877,103,Target,83.07,2024-10-26
26878,290,Target,57.25,2024-08-22
26879,202,Target,78.53,2024-12-16
26880,317,Target,102.62,2024-06-05
26881,272,Apple,52.51,2024-02-02
26882,118,Netflix,44.81,2024-02-20
26883,189,Walmart,65.76,2024-11-26
26884,382,Target,90.54,2024-05-18
26885,407,Uber,108.02,2024-10-17
26886,205,Costco,37.68,2024-12-18
26887,20,Apple,99.33,2024-08-06
26888,181,Starbucks,167.86,2024-03-25
26889,186,Costco,295.99,2024-05-22
26890,287,Amazon,188.43,2024-06-05
26891,53,Starbucks,141.47,2024-11-23
26892,282,Amazon,133.69,2024-04-05
26893,3,Netflix,41.87,2024-11-28
26894,152,eBay,215.39,2024-04-07
26895,216,Costco,156.06,2024-04-12
26896,412,Target,75.71,2024-10-15
26897,381,Google,136.59,2024-11-12
26898,119,Netflix,99.82,2024-04-02
26899,392,Costco,78.52,2024-05-29
26900,46,BestBuy,81.28,2024-09-01
26901,210,Walmart,42.82,2024-08-25
26902,193,Starbucks,50.43,2024-09-08
26903,366,Target,146.56,2024-04-20
26904,446,Netflix,109.7,2024-09-09
26905,274,Microsoft,85.45,2024-05-27
26906,315,Microsoft,140.32,2024-08-19
26907,32,Uber,98.52,2024-09-26
26908,499,BestBuy,126.9,2024-07-12
26909,301,Apple,91.0,2024-02-26
26910,216,Walmart,69.14,2024-09-13
26911,55,Apple,78.47,2024-11-06
26912,275,Uber,35.77,2024-05-25
26913,263,Microsoft,122.02,2024-04-29
26914,16,Apple,150.38,2024-06-23
26915,315,Costco,500.0,2024-05-23
26916,209,Costco,29.82,2024-09-23
26917,388,Uber,58.63,2024-03-26
26918,419,BestBuy,95.82,2024-05-09
26919,139,Apple,64.93,2024-06-24
26920,309,Microsoft,56.07,2024-07-08
26921,311,Amazon,71.51,2024-05-24
26922,236,Apple,56.37,2024-10-13
26923,477,Starbucks,243.75,2024-07-29
26924,247,Netflix,103.09,2024-02-14
26925,260,Amazon,76.87,2024-02-10
26926,177,Starbucks,103.7,2024-05-28
26927,1,Apple,24.25,2024-12-10
26928,332,eBay,72.83,2024-11-30
26929,118,Amazon,171.51,2024-06-20
26930,35,Netflix,34.15,2024-06-03
26931,329,Walmart,76.41,2024-11-30
26932,14,Apple,143.5,2024-02-17
26933,36,eBay,74.41,2024-10-07
26934,41,Apple,223.94,2024-05-28
26935,441,eBay,47.98,2024-06-12
26936,377,Microsoft,75.7,2024-10-29
26937,205,Amazon,135.53,2024-03-25
26938,426,Uber,60.89,2024-01-22
26939,132,Google,50.14,2024-03-30
26940,262,Starbucks,101.6,2024-07-24
26941,339,Netflix,120.59,2024-01-29
26942,207,Netflix,193.56,2024-06-06
26943,165,BestBuy,206.13,2024-05-16
26944,283,Google,28.06,2024-10-29
26945,443,Amazon,91.46,2024-03-14
26946,38,Netflix,49.05,2024-08-01
26947,491,Microsoft,48.13,2024-11-20
26948,430,BestBuy,204.6,2024-03-04
26949,281,Microsoft,103.07,2024-07-05
26950,221,Walmart,87.57,2024-03-27
26951,163,Target,24.11,2024-02-28
26952,264,Uber,303.59,2024-04-27
26953,367,eBay,42.22,2024-11-13
26954,129,Netflix,95.02,2024-03-31
26955,353,Google,74.1,2024-11-08
26956,225,Walmart,129.19,2024-07-30
26957,129,BestBuy,53.45,2024-02-02
26958,81,Apple,32.65,2024-02-02
26959,319,Google,37.38,2024-06-29
26960,161,Uber,71.36,2024-05-14
26961,44,eBay,134.49,2024-06-30
26962,49,Walmart,132.98,2024-12-16
26963,475,Starbucks,31.62,2024-10-26
26964,132,Google,147.58,2024-05-27
26965,281,Netflix,105.57,2024-06-21
26966,270,Walmart,13.06,2024-12-17
26967,145,Google,84.44,2024-06-09
26968,126,Apple,133.64,2024-06-04
26969,456,Google,166.4,2024-05-30
26970,72,Starbucks,82.09,2024-06-20
26971,213,Microsoft,70.11,2024-11-23
26972,344,Apple,181.46,2024-06-25
26973,155,Starbucks,104.57,2024-03-05
26974,149,Starbucks,270.27,2024-04-10
26975,254,Target,165.61,2024-08-15
26976,291,Costco,119.42,2024-04-21
26977,406,Apple,58.42,2024-09-14
26978,8,Netflix,57.87,2024-02-08
26979,499,Uber,92.66,2024-09-04
26980,273,Microsoft,111.58,2024-04-06
26981,308,Netflix,55.13,2024-03-09
26982,195,Walmart,79.57,2024-11-27
26983,135,Starbucks,53.5,2024-06-13
26984,248,Costco,100.42,2024-02-29
26985,432,Walmart,94.27,2024-09-22
26986,218,Uber,97.94,2024-06-02
26987,142,Apple,175.22,2024-10-02
26988,380,Walmart,71.22,2024-04-18
26989,225,Microsoft,106.77,2024-02-13
26990,263,Microsoft,44.91,2024-02-11
26991,68,eBay,90.45,2024-05-29
26992,161,Microsoft,41.02,2024-05-28
26993,378,Costco,63.97,2024-03-07
26994,125,BestBuy,80.97,2024-05-15
26995,316,Apple,188.43,2024-10-07
26996,39,Netflix,89.89,2024-07-07
26997,374,Amazon,139.8,2024-12-20
26998,251,Netflix,146.6,2024-01-22
26999,379,Google,100.08,2024-07-16
27000,449,eBay,65.92,2024-05-30
27001,306,Target,36.93,2024-11-03
27002,82,Microsoft,104.93,2024-10-31
27003,223,Google,86.86,2024-01-13
27004,163,BestBuy,143.41,2024-06-11
27005,158,Google,159.15,2024-03-04
27006,443,Target,76.15,2024-08-14
27007,166,Walmart,80.91,2024-10-20
27008,109,Starbucks,48.14,2024-12-25
27009,392,BestBuy,155.43,2024-04-29
27010,291,eBay,265.8,2024-09-26
27011,422,Walmart,104.74,2024-01-15
27012,297,Starbucks,81.57,2024-03-21
27013,69,Google,48.38,2024-08-17
27014,239,Microsoft,28.7,2024-07-29
27015,104,Costco,99.65,2024-03-17
27016,494,Costco,142.05,2024-08-07
27017,291,Target,93.41,2024-07-03
27018,112,Google,82.79,2024-05-26
27019,178,Amazon,126.81,2024-05-23
27020,345,Amazon,88.6,2024-06-12
27021,288,Uber,50.69,2024-10-01
27022,220,Microsoft,66.81,2024-07-30
27023,213,Costco,108.96,2024-01-28
27024,389,Microsoft,107.49,2024-09-10
27025,450,Amazon,87.72,2024-11-02
27026,77,Netflix,67.62,2024-11-25
27027,403,Amazon,204.41,2024-10-01
27028,440,Google,38.93,2024-04-17
27029,24,eBay,119.22,2024-09-02
27030,416,Microsoft,164.24,2024-04-18
27031,307,Apple,59.15,2024-05-29
27032,44,Netflix,91.25,2024-05-05
27033,355,Target,163.53,2024-09-18
27034,189,eBay,68.19,2024-04-25
27035,101,Netflix,192.01,2024-09-30
27036,143,eBay,99.39,2024-09-19
27037,304,BestBuy,29.07,2024-12-02
27038,461,Apple,60.53,2024-08-19
27039,147,Uber,115.95,2024-02-03
27040,176,Uber,294.81,2024-01-19
27041,242,Google,54.79,2024-11-14
27042,492,Costco,113.1,2024-11-06
27043,127,Starbucks,104.85,2024-12-08
27044,330,BestBuy,41.21,2024-03-26
27045,215,Amazon,111.46,2024-04-02
27046,269,BestBuy,118.39,2024-03-09
27047,159,Amazon,116.76,2024-08-10
27048,32,Starbucks,121.62,2024-04-19
27049,43,Netflix,69.42,2024-08-31
27050,165,Target,95.38,2024-03-30
27051,97,Google,70.3,2024-03-27
27052,411,Walmart,40.48,2024-01-29
27053,469,Netflix,30.67,2024-01-30
27054,10,Target,68.21,2024-07-26
27055,174,Starbucks,21.66,2024-09-06
27056,8,Starbucks,219.5,2024-06-16
27057,80,Target,34.08,2024-11-04
27058,500,Walmart,125.49,2024-01-17
27059,149,Apple,52.23,2024-11-22
27060,368,Microsoft,162.1,2024-10-26
27061,247,Microsoft,62.45,2024-08-24
27062,224,Apple,118.15,2024-06-01
27063,289,Starbucks,176.22,2024-06-09
